count,diagnosis,group_name,subgroup_name,male_count,female_count,age_mean,age_range,age_minimum,age_maximum,age_median,id
15.0,,healthy,group B,8.0,7.0,45.0,35-55,35.0,55.0,50.0,pmid_15993573
13.0,T2DM,patients,,,,,,,,,pmid_35250549
50.0,healthy,patients,unaware,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_22626918
50.0,healthy,patients,aware,30.0,20.0,40.0,25-55,25.0,55.0,38.0,pmid_22626918
38.0,first-episode schizophrenia,patients,antipsychotic-naive,,,,,,,,pmid_26599135
38.0,healthy,controls,matched,,,,,,,,pmid_26599135
1.0,,healthy,group1,10.0,15.0,30.0,20-40,20.0,40.0,25.0,pmid_18448649
2.0,patients,patients,group2,5.0,8.0,45.0,40-50,40.0,50.0,47.5,pmid_18448649
20.0,vascular dementia,patients,cerebral multi-infarction rats,10.0,10.0,12.0,10-15,10.0,15.0,12.0,pmid_25481359
50.0,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,pmid_12595206
60.0,,healthy,group2,30.0,30.0,35.0,25-45,25.0,45.0,35.0,pmid_12595206
17.0,schizophrenia,patients,outpatients,,,,,,,,pmid_27837680
17.0,,healthy,controls,,,,,,,,pmid_27837680
20.0,overweight,patients,adolescents,10.0,10.0,16.0,13-18,13.0,18.0,16.0,pmid_25994961
20.0,,healthy,adolescents,10.0,10.0,15.0,13-17,13.0,17.0,15.0,pmid_25994961
20.0,healthy,patients,young,10.0,10.0,25.0,20-30,20.0,30.0,25.0,pmid_20079855
15.0,patients,patients,old,8.0,7.0,65.0,60-70,60.0,70.0,65.0,pmid_20079855
50.0,healthy,patients,group 1,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_15703257
30.0,,healthy,group 2,15.0,15.0,45.0,30-60,30.0,60.0,50.0,pmid_15703257
16.0,IGD,patients,,10.0,6.0,25.0,18-35,18.0,35.0,24.0,pmid_25689820
14.0,AUD,patients,,8.0,6.0,28.0,20-40,20.0,40.0,27.0,pmid_25689820
15.0,,healthy,,9.0,6.0,30.0,25-35,25.0,35.0,29.0,pmid_25689820
20.0,,healthy,control,10.0,10.0,30.0,20-40,20.0,40.0,30.0,pmid_34646018
30.0,patients,patients,treatment,15.0,15.0,45.0,40-50,40.0,50.0,45.0,pmid_34646018
21.0,FM,patients,female,0.0,21.0,,,,,,pmid_24040178
11.0,,healthy,,,,,,,,,pmid_24040178
69.0,MCI,patients,,,,,,,,,pmid_31128522
36.0,PTSD,patients,immediate prolonged exposure treatment,20.0,16.0,35.0,25-45,25.0,45.0,30.0,pmid_28715907
30.0,PTSD,patients,waiting list condition,15.0,15.0,40.0,30-50,30.0,50.0,45.0,pmid_28715907
15.0,ADHD,patients,male,15.0,0.0,,,,,,pmid_20604616
14.0,healthy,controls,male,14.0,0.0,,,,,,pmid_20604616
1.0,healthy,patients,group1,10.0,15.0,35.0,20-50,20.0,50.0,30.0,pmid_16766208
2.0,,healthy,group2,5.0,8.0,45.0,30-60,30.0,60.0,40.0,pmid_16766208
9.0,autistic disorder,patients,high-functioning,9.0,0.0,37.0,30-44,30.0,44.0,37.0,pmid_11050021
9.0,,healthy,,9.0,0.0,27.0,20-34,20.0,34.0,27.0,pmid_11050021
64.0,PTSD,patients,combat veterans,64.0,0.0,,,,,,pmid_32668087
29.0,,healthy,trauma-exposed combat veterans,29.0,0.0,,,,,,pmid_32668087
64.0,,healthy,elderly,,,,,,,,pmid_33328955
116.0,aMCI,patients,aMCI,,,,,,,,pmid_33328955
98.0,aMCI,patients,non-smoking,,,,,,,,pmid_33328955
18.0,aMCI,patients,smoking,,,,,,,,pmid_33328955
28.0,BD,patients,,,,,,,,,pmid_29922189
47.0,UD,patients,,,,,,,,,pmid_29922189
29.0,,healthy,,,,,,,,,pmid_29922189
9.0,fibromyalgia,participants,,,,,,,,,pmid_17634904
16.0,,healthy,,,,,,,,,pmid_19811779
30.0,IBS-diarrhea,patients,,,,,,,,,pmid_22837879
19.0,ALS,patients,,,,,,,,,pmid_25885533
18.0,healthy,controls,,,,,,,,,pmid_25885533
13.0,,healthy,,,,,,,,,pmid_10643726
13.0,elderly MDD patients,patients,elderly,,,,,,,,pmid_28412557
50.0,healthy,patients,group 1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,pmid_19400679
60.0,,healthy,group 2,30.0,30.0,35.0,25-45,25.0,45.0,35.0,pmid_19400679
15.0,,healthy,,,,,,,,,pmid_32632889
26.0,cognitively normal PD,patients,PD-CN,,,,,,,,pmid_32632889
27.0,PD-MCI,patients,PD-MCI,,,,,,,,pmid_32632889
25.0,discogenic low-back and leg pain (LBLP),patients,,13.0,12.0,55.16,55.16 - 55.16,55.16,55.16,,pmid_29386913
27.0,,healthy,,15.0,12.0,52.96,52.96 - 52.96,52.96,52.96,,pmid_29386913
31.0,chronic tinnitus,patients,,,,,,,,,pmid_25379434
32.0,,healthy,,,,,,,,,pmid_25379434
99.0,ASD,patients,adolescents,,,15.6,,,,,pmid_20955187
57.0,,healthy,adolescents,,,15.6,,,,,pmid_20955187
10.0,early onset conduct disorder,patients,,10.0,0.0,,,,,,pmid_15546698
10.0,,healthy,,10.0,0.0,,,,,,pmid_15546698
13.0,AN,patients,,,,,,,,,pmid_16919246
10.0,,healthy,,,,,,,,,pmid_16919246
50.0,substance use disorder,patients,addicted individuals,30.0,20.0,35.0,20-50,20.0,50.0,30.0,pmid_31229660
17.0,ASD,patients,children,,,,,,,,pmid_28762662
16.0,,healthy,children,,,,,,,,pmid_28762662
12.0,BPD,patients,women,0.0,12.0,,,,,,pmid_26007149
12.0,healthy,controls,age-matched,0.0,12.0,,,,,,pmid_26007149
21.0,abstinent but frequent cannabis-using boys,patients,adolescent cannabis users,21.0,0.0,16.0,13-19,13.0,19.0,16.0,pmid_20494266
24.0,,healthy,nonusing peers,24.0,0.0,16.0,13-19,13.0,19.0,16.0,pmid_20494266
32.0,BD,patients,,,,,,,,,pmid_22365465
13.0,,healthy,unaffected,,,,,,,,pmid_22365465
56.0,,healthy,,,,,,,,,pmid_22365465
12.0,schizophrenic,patients,,,,,,,,,pmid_12727696
12.0,healthy,comparison subjects,,,,,,,,,pmid_12727696
100.0,CP,patients,children,60.0,40.0,10.0,5-15,5.0,15.0,10.0,pmid_23643836
100.0,,healthy,children,50.0,50.0,10.0,5-15,5.0,15.0,10.0,pmid_23643836
18.0,schizophrenia,patients,clinically stable,,,,,,,,pmid_19052540
18.0,control,controls,,,,,,,,,pmid_19052540
19.0,attention-deficit/hyperactivity disorder and/or conduct disorder,patients,boys,19.0,0.0,14.0,12-16,12.0,16.0,14.0,pmid_19222326
11.0,,healthy,controls,11.0,0.0,14.0,12-16,12.0,16.0,14.0,pmid_19222326
95.0,schizophrenia,patients,,,,,,,,,pmid_28143464
93.0,healthy,controls,,,,,,,,,pmid_28143464
29.0,MS patients,patients,nontraining,14.0,15.0,,,,,,pmid_31139470
29.0,,healthy,nontraining,15.0,14.0,,,,,,pmid_31139470
14.0,MS patients,patients,training,7.0,7.0,,,,,,pmid_31139470
14.0,,healthy,training,7.0,7.0,,,,,,pmid_31139470
21.0,,healthy,right-handed,,,,,,,,pmid_30910723
12.0,ADHD,patients,medication-naive boys,12.0,0.0,,,,,,pmid_21664605
13.0,,healthy,age-matched boys,13.0,0.0,,,,,,pmid_21664605
12.0,MDD,patients,,6.0,6.0,34.83,,,,,pmid_16275810
12.0,,healthy,,5.0,7.0,29.33,,,,,pmid_16275810
26.0,cognitively normal,TCC,older adults,,,,,,,,pmid_30319391
33.0,,healthy,,,,,,,,,pmid_22198972
14.0,PTSD,patients,sexual trauma,,,,,,,,pmid_19589502
14.0,no psychiatric diagnosis,patients,sexual trauma,,,,,,,,pmid_19589502
14.0,,healthy,nontraumatized,,,,,,,,pmid_19589502
1.0,sham operation,patients,,,,,,,,,pmid_28058534
1.0,chronic constriction injury (CCI),patients,,,,,,,,,pmid_28058534
1.0,CCI+HBO treatment,patients,,,,,,,,,pmid_28058534
26.0,schizophrenia,patients,,,,,,,,,pmid_28867519
26.0,,healthy,,,,,,,,,pmid_28867519
23.0,,unaffected first-degree relatives,,,,,,,,,pmid_28867519
23.0,,matched healthy controls,,,,,,,,,pmid_28867519
21.0,,healthy,,,,,,,,,pmid_29387003
20.0,older adults,patients,older adults,10.0,10.0,65.0,60-70,60.0,70.0,65.0,pmid_19726728
20.0,,healthy,young adults,10.0,10.0,25.0,20-30,20.0,30.0,25.0,pmid_19726728
28.0,chronic tinnitus,patients,,,,,,,,,pmid_25789314
30.0,,healthy,,,,,,,,,pmid_25789314
51.0,,healthy,,,,,,,,,pmid_31898478
55.0,migraine,patients,episodic,,,,,,,,pmid_31898478
57.0,migraine,patients,chronic,,,,,,,,pmid_31898478
46.0,aMCI,patients,verum acupuncture,,,,,,,,pmid_36093705
42.0,end-stage renal disease (ESRD),patients,hemodialysis (HD),,,,,,,,pmid_33727853
42.0,,healthy,control subjects,,,,,,,,pmid_33727853
11.0,nonmusicians,participants,right-handed,,,,,,,,pmid_23029492
14.0,oppositional defiant disorder or conduct disorder and psychopathic traits,patients,,,,,,,,,pmid_23488588
21.0,,healthy,,,,,,,,,pmid_23488588
31.0,DVH,patients,,,,,,,,,pmid_33269062
31.0,,healthy,matched,,,,,,,,pmid_33269062
20.0,healthy,participants,n-back training,,,,,,,,pmid_25102926
28.0,ADHD,patients,medication-nave,,,,,,,,pmid_23800705
31.0,healthy,controls,,,,,,,,,pmid_23800705
185.0,ADHD,patients,adolescents,,,,,,,,pmid_25610797
111.0,unaffected siblings,patients,adolescents,,,,,,,,pmid_25610797
125.0,,healthy,,,,,,,,,pmid_25610797
13.0,PD,patients,,,,,,,,,pmid_20360963
8.0,normal,volunteers,adult,,,,,,,,pmid_12556909
20.0,healthy,patients,Group A,10.0,10.0,30.0,20-40,20.0,40.0,30.0,pmid_17996854
15.0,,healthy,Group B,8.0,7.0,45.0,40-50,40.0,50.0,45.0,pmid_17996854
20.0,familial BD,patients,euthymic adolescents,14.0,6.0,,,,,,pmid_22840553
21.0,,healthy,control subjects,13.0,8.0,,,,,,pmid_22840553
50.0,ASD,patients,group 1,30.0,20.0,25.0,18-40,18.0,40.0,23.0,pmid_19815780
50.0,,healthy,group 2,20.0,30.0,30.0,20-50,20.0,50.0,28.0,pmid_19815780
1.0,,healthy,control,0.0,1.0,21.0,21,21.0,21.0,21.0,pmid_12615646
20.0,healthy,volunteers,right-handed male,20.0,0.0,,,,,,pmid_11034857
15.0,Vipassana meditators,patients,,,,,,,,,pmid_17548160
15.0,,healthy,,,,,,,,,pmid_17548160
15.0,borderline personality disorder,patients,unmedicated female,0.0,15.0,,,,,,pmid_21195392
15.0,healthy,control subjects,female,0.0,15.0,,,,,,pmid_21195392
14.0,amyotrophic lateral sclerosis,patients,,,,,,,,,pmid_17476000
15.0,healthy,controls,,,,,,,,,pmid_17476000
11.0,amyotrophic lateral sclerosis,patients,after 6 months,,,,,,,,pmid_17476000
14.0,healthy,controls,after 6 months,,,,,,,,pmid_17476000
20.0,healthy,patients,group 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_18400791
15.0,,healthy,group 2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,pmid_18400791
50.0,healthy,patients,young,25.0,25.0,30.0,20-40,20.0,40.0,30.0,pmid_19847067
30.0,patients,patients,old,15.0,15.0,65.0,60-70,60.0,70.0,65.0,pmid_19847067
24.0,mood dysregulation,patients,offspring of a parent with BD,,,,,,,,pmid_19232023
6.0,,healthy,,,,,,,,,pmid_19232023
32.0,,healthy,young,16.0,16.0,28.0,2.2,28.0,28.0,28.0,pmid_26041611
20.0,Alzheimer's disease,patients,,10.0,10.0,68.9,9.0,68.9,68.9,68.9,pmid_26041611
34.0,healthy,control subjects,,14.0,20.0,68.1,7.2,68.1,68.1,68.1,pmid_26041611
20.0,PTSD,patients,,,,,,,,,pmid_23122880
20.0,healthy,controls,,,,,,,,,pmid_23122880
24.0,cocaine dependents with personality disorders,patients,CDPD,,,,,,,,pmid_26442666
19.0,cocaine dependents without comorbidities,patients,,,,,,,,,pmid_26442666
19.0,,healthy,,,,,,,,,pmid_26442666
20.0,dyslexia,patients,dyslexic children,10.0,10.0,9.0,6-12,6.0,12.0,9.0,pmid_20128672
20.0,,healthy,control group,10.0,10.0,9.0,6-12,6.0,12.0,9.0,pmid_20128672
3.0,persistent vegetative state,patients,,,,,,,,,pmid_12499414
1.0,healthy,patients,group 1,10.0,15.0,35.0,20-50,20.0,50.0,30.0,pmid_23453790
2.0,,healthy,group 2,5.0,8.0,45.0,30-60,30.0,60.0,40.0,pmid_23453790
22.0,conduct disorder or oppositional-defiant disorder,patients,adolescents with DBD,22.0,0.0,,,,,,pmid_21376543
22.0,,healthy,adolescents,22.0,0.0,,,,,,pmid_21376543
28.0,patients,sample 1,healthy,5.0,23.0,,,,,,pmid_30240504
23.0,healthy,sample 1,patients,-5.0,28.0,,,,,,pmid_30240504
33.0,patients,sample 2,,,,,,,,,pmid_30240504
48.0,IGD,patients,male,48.0,0.0,,,,,,pmid_29666588
32.0,,healthy,,,,,,,,,pmid_29666588
23.0,regular marijuana users,patients,,,,,,,,,pmid_28560818
20.0,,healthy,,,,,,,,,pmid_28560818
22.0,MDD,patients,"medication-naive, first-episode",,,,,,,,pmid_23116810
19.0,,healthy,"age-, sex-, education-matched",,,,,,,,pmid_23116810
20.0,tinnitus,patients,with normal hearing,,,,,,,,pmid_24516567
17.0,,healthy,controls,,,,,,,,pmid_24516567
20.0,healthy,patients,group 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_16275141
15.0,,healthy,group 2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,pmid_16275141
20.0,schizophrenia,patients,male,20.0,0.0,19.0,19+/-2,19.0,19.0,19.0,pmid_11378311
20.0,,healthy,male,20.0,0.0,,,,,,pmid_11378311
30.0,,healthy,,,,,,,,,pmid_32184717
11.0,,healthy,professional pianists,,,,,,,,pmid_17488207
20.0,dyslexic,patients,dyslexic readers,10.0,10.0,13.0,10-16,10.0,16.0,13.0,pmid_20338015
20.0,,healthy,normal readers,10.0,10.0,13.0,10-16,10.0,16.0,13.0,pmid_20338015
15.0,ADHD,patients,adolescents,10.0,5.0,16.0,13-18,13.0,18.0,16.0,pmid_21778039
15.0,,healthy,adolescents,8.0,7.0,17.0,14-19,14.0,19.0,17.0,pmid_21778039
50.0,low back pain,patients,low back pain and leg pain including lumbar radiculopathy,25.0,25.0,45.0,30-60,30.0,60.0,40.0,pmid_22247623
20.0,primary marijuana,patients,adolescents,10.0,10.0,16.5,14-18,14.0,18.0,16.0,pmid_28429160
15.0,primary alcohol,patients,adolescents,8.0,7.0,17.0,15-19,15.0,19.0,17.0,pmid_28429160
25.0,alcohol and marijuana,patients,adolescents,12.0,13.0,16.8,14-20,14.0,20.0,17.0,pmid_28429160
30.0,neither drug,controls,adolescents,15.0,15.0,16.2,14-18,14.0,18.0,16.0,pmid_28429160
20.0,healthy,patients,group 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_17331220
15.0,,healthy,group 2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,pmid_17331220
19.0,"major depression, acute depressive episode, unipolar subtype",patients,,,,43.2,,,,,pmid_17403973
19.0,,healthy,,,,42.8,,,,,pmid_17403973
185.0,,healthy,,,,14.6,,,,,pmid_24558455
28.0,,healthy,,,,25.2,,,,,pmid_24558455
20.0,healthy,patients,group 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_21430161
15.0,,healthy,group 2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,pmid_21430161
50.0,OCD,patients,youths,25.0,25.0,18.0,10-25,10.0,25.0,17.0,pmid_28442404
50.0,OCD,patients,adults,30.0,20.0,35.0,25-50,25.0,50.0,37.0,pmid_28442404
50.0,memory athletes,patients,memory athletes,25.0,25.0,30.0,20-40,20.0,40.0,30.0,pmid_33658191
17.0,ADHD,patients,boys,17.0,0.0,,,,,,pmid_28775285
17.0,,healthy,boys,17.0,0.0,,,,,,pmid_28775285
28.0,major depression,patients,,,,,,,,,pmid_17210143
20.0,,healthy,,,,,,,,,pmid_17210143
50.0,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_23587692
30.0,,healthy,Group B,15.0,15.0,45.0,30-60,30.0,60.0,50.0,pmid_23587692
20.0,healthy,patients,group 1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,pmid_21854855
15.0,,healthy,group 2,8.0,7.0,35.0,25-45,25.0,45.0,35.0,pmid_21854855
45.0,depressed patients,patients,pre- and post-ECT,,,,,,,,pmid_30229715
20.0,healthy,patients,group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_17728454
15.0,,healthy,group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,pmid_17728454
30.0,MDD,patients,MDD patients,15.0,15.0,35.0,20-50,20.0,50.0,30.0,pmid_26400916
20.0,,healthy,right-handed,,,,,,,,pmid_20381625
42.0,PTSD,patients,,0.0,42.0,,,,,,pmid_33895228
18.0,,controls,trauma-exposed,0.0,18.0,,,,,,pmid_33895228
24.0,alcohol dependence,patients,abstinent,,,,,,,,pmid_19170662
24.0,,healthy,demographics matched,,,,,,,,pmid_19170662
1.0,,healthy,volunteers,1.0,0.0,30.0,20-40,20.0,40.0,30.0,pmid_32413079
35.0,gambling disorder,patients,,,,,,,,,pmid_28150390
37.0,cocaine-use disorder,patients,,,,,,,,,pmid_28150390
37.0,,healthy,,,,,,,,,pmid_28150390
13.0,PD,patients,,6.0,7.0,29.1,,,,,pmid_22944369
15.0,healthy,subjects,,8.0,7.0,27.9,,,,,pmid_22944369
2096.0,addiction-related disorders,patients,substance use disorders,1000.0,1096.0,35.0,20-60,20.0,60.0,32.0,pmid_34313804
2637.0,,healthy,,1300.0,1337.0,30.0,18-55,18.0,55.0,28.0,pmid_34313804
62.0,,healthy,,,,,,,,,pmid_31688973
62.0,ALC,patients,,,,,,,,,pmid_31688973
9.0,ALC,patients,high consumers,,,,,,,,pmid_31688973
53.0,ALC,patients,low consumers,,,,,,,,pmid_31688973
15.0,,healthy,,,,,,,,,pmid_21924367
14.0,PD,patients,,,,,,,,,pmid_21924367
1.0,PD,patients,,,,,,,,,pmid_21924367
103.0,autism,patients,adults,,,,,,,,pmid_30770676
95.0,,healthy,adults,,,,,,,,pmid_30770676
50.0,early AD,patients,AD,25.0,25.0,65.0,50-80,50.0,80.0,68.0,pmid_18631977
30.0,mild cognitive impairment,patients,MCI,15.0,15.0,70.0,60-80,60.0,80.0,72.0,pmid_18631977
40.0,,healthy,controls,20.0,20.0,60.0,50-70,50.0,70.0,62.0,pmid_18631977
66.0,PTSD,patients,primary,,,,,,,,pmid_33516458
20.0,healthy,patients,meditators,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_21055874
16.0,pathological gamblers,patients,,16.0,0.0,,,,,,pmid_22310505
16.0,,healthy,,16.0,0.0,,,,,,pmid_22310505
154.0,AUD/CUD,youths,,,,,,,,,pmid_32299790
20.0,obesity,participants,,,,,,,,,pmid_31282006
22.0,ALS,patients,no weakness,10.0,12.0,55.0,40-70,40.0,70.0,52.0,pmid_20836159
22.0,ALS,patients,mild weakness,8.0,14.0,58.0,45-75,45.0,75.0,60.0,pmid_20836159
22.0,ALS,patients,marked weakness,6.0,16.0,62.0,50-80,50.0,80.0,65.0,pmid_20836159
22.0,,healthy,control,12.0,10.0,50.0,35-65,35.0,65.0,48.0,pmid_20836159
29.0,very preterm children,patients,,,,8.6,,,,,pmid_24695275
47.0,,healthy,,,,8.7,,,,,pmid_24695275
18.0,PMA,patients,,,,,,,,,pmid_25080518
21.0,ALS,patients,,,,,,,,,pmid_25080518
17.0,,healthy,,,,,,,,,pmid_25080518
15.0,,healthy,,8.0,7.0,,,,,,pmid_24745957
15.0,DBD,patients,,,,,,,,,pmid_24745957
30.0,chronic back pain,patients,CBP,15.0,15.0,45.0,30-60,30.0,60.0,45.0,pmid_25180885
20.0,complex regional pain syndrome,patients,CRPS,10.0,10.0,50.0,40-60,40.0,60.0,50.0,pmid_25180885
25.0,knee osteoarthritis,patients,OA,12.0,13.0,55.0,45-65,45.0,65.0,55.0,pmid_25180885
12.0,conduct disorder,patients,,12.0,0.0,,,,,,pmid_17553706
12.0,healthy,control subjects,,12.0,0.0,,,,,,pmid_17553706
28.0,,healthy,,,,,,,,,pmid_19913621
14.0,childhood ADHD,patients,probands,,,,,,,,pmid_24918067
14.0,,healthy,comparison subjects,,,,,,,,pmid_24918067
20.0,POGA,patients,,,,,,,,,pmid_22277302
17.0,,pro-gamers,,,,,,,,,pmid_22277302
18.0,healthy,comparison subjects,,,,,,,,,pmid_22277302
50.0,Parkinson's disease,patients,PD patients,30.0,20.0,65.0,50-80,50.0,80.0,68.0,pmid_28674492
50.0,,healthy,Healthy controls,25.0,25.0,60.0,45-75,45.0,75.0,62.0,pmid_28674492
1.0,healthy,patients,group 1,10.0,15.0,35.0,20-50,20.0,50.0,30.0,pmid_19645951
2.0,,healthy,group 2,5.0,8.0,45.0,30-60,30.0,60.0,40.0,pmid_19645951
171.0,,healthy,,,,,,,,,pmid_31940031
13.0,adolescent marijuana users with brief and sustained durations of abstinence,patients,recent users,,,,,,,,pmid_21053763
13.0,adolescent marijuana users with brief and sustained durations of abstinence,patients,abstinent users,,,,,,,,pmid_21053763
18.0,,healthy,,,,,,,,,pmid_21053763
42.0,type 2 diabetes,patients,,,,,,,,,pmid_25903712
42.0,healthy,controls,,,,,,,,,pmid_25903712
2.0,experts,patients,trained in design,1.0,1.0,30.0,20-40,20.0,40.0,30.0,pmid_18677746
2.0,novice,patients,not trained in design,1.0,1.0,25.0,20-30,20.0,30.0,25.0,pmid_18677746
15.0,addicted,patients,MMORPG gamers,,,,,,,,pmid_25420125
17.0,,healthy,MMORPG gamers,,,,,,,,pmid_25420125
20.0,healthy,patients,group 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_15627588
15.0,,healthy,group 2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,pmid_15627588
2.0,occasional gamblers,participants,OG,1.0,1.0,30.0,20-40,20.0,40.0,30.0,pmid_20138482
2.0,problem gamblers,participants,PG,1.0,1.0,35.0,30-40,30.0,40.0,35.0,pmid_20138482
19.0,OCD,patients,,10.0,9.0,,,,,,pmid_17679639
19.0,,healthy,,,,,,,,,pmid_17679639
2.0,CD/ODD+PT,patients,youths,2.0,0.0,18.0,16-20,16.0,20.0,18.0,pmid_22819939
1.0,,healthy,youths,1.0,0.0,19.0,19-19,19.0,19.0,19.0,pmid_22819939
10.0,T2DM,patients,,5.0,5.0,50.0,40-60,40.0,60.0,50.0,pmid_30991623
50.0,healthy,patients,group 1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,pmid_28668221
40.0,,healthy,group 2,20.0,20.0,35.0,25-45,25.0,45.0,35.0,pmid_28668221
24.0,IGD,patients,adolescents,,,,,,,,pmid_27857886
24.0,,healthy,controls,,,,,,,,pmid_27857886
50.0,smokers,participants,smokers,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_26400858
55.0,BPD,patients,,,,,,,,,pmid_29252164
42.0,,healthy,,,,,,,,,pmid_29252164
24.0,cluster-C personality disorder,patients,,,,,,,,,pmid_29252164
17.0,Internet gaming addiction,patients,adolescents,,,,,,,,pmid_23555827
24.0,,healthy,adolescents,,,,,,,,pmid_23555827
2.0,healthy,patients,group 1,10.0,12.0,35.0,20-50,20.0,50.0,30.0,pmid_21957237
3.0,,healthy,group 2,8.0,15.0,45.0,30-60,30.0,60.0,50.0,pmid_21957237
100.0,Alzheimer disease,patients,nondiabetic,50.0,50.0,70.0,60-80,60.0,80.0,70.0,pmid_14747300
138.0,,healthy,nondiabetic,70.0,68.0,65.0,55-75,55.0,75.0,65.0,pmid_14747300
100.0,Alzheimer disease,patients,impaired fasting glucose,50.0,50.0,75.0,65-85,65.0,85.0,75.0,pmid_14747300
138.0,,healthy,impaired fasting glucose,70.0,68.0,70.0,60-80,60.0,80.0,70.0,pmid_14747300
100.0,Alzheimer disease,patients,type 2 diabetes,50.0,50.0,80.0,70-90,70.0,90.0,80.0,pmid_14747300
138.0,,healthy,type 2 diabetes,70.0,68.0,75.0,65-85,65.0,85.0,75.0,pmid_14747300
15.0,,healthy,,15.0,0.0,,,,,,pmid_21154789
22.0,TCC practitioners,patients,,7.0,15.0,52.46,52.46.8y,52.46,52.46,52.46,pmid_32109436
18.0,,healthy,,8.0,10.0,54.86,54.86.8y,54.86,54.86,54.86,pmid_32109436
1.0,hippocampal damage,patients,TT,1.0,0.0,,,,,,pmid_17071921
1.0,,healthy,matched taxi drivers,1.0,0.0,,,,,,pmid_17071921
1.0,optic ataxia,patients,I.G.,1.0,0.0,,,,,,pmid_19428407
16.0,healthy,subjects,,,,,,,,,pmid_19428407
32.0,healthy,participants,,16.0,16.0,,,,,,pmid_26796027
10.0,BDd,patients,,2.0,8.0,15.6,,,,,pmid_23355265
10.0,,healthy,,,,,,,,,pmid_23355265
15.0,conduct problems and high callous-unemotional traits,patients,boys,15.0,0.0,,,,,,pmid_23032389
15.0,conduct problems and low callous-unemotional traits,patients,boys,15.0,0.0,,,,,,pmid_23032389
16.0,,healthy,boys,16.0,0.0,,,,,,pmid_23032389
26.0,cocaine use disorder,patients,,,,,,,,,pmid_35244138
26.0,,healthy,,,,,,,,,pmid_35244138
24.0,healthy,patients,healthy individuals,,,,,,,,pmid_23563850
22.0,controls,patients,controls,,,,,,,,pmid_23563850
1.0,healthy,children,7-11-year-old,,,,,,,,pmid_23262175
1.0,young adults,adults,,,,,,,,,pmid_23262175
50.0,healthy,patients,group 1,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_11848693
40.0,,healthy,group 2,20.0,20.0,45.0,30-60,30.0,60.0,40.0,pmid_11848693
25.0,fibromyalgia syndrome,patients,CBT,,,,,,,,pmid_22617632
18.0,,healthy,,,,,,,,,pmid_22617632
47.0,smokers,patients,meditation-nave treatment-seeking smokers,,,,,,,,pmid_22114078
23.0,autistic,patients,children,,,,,,,,pmid_18445735
23.0,typically developing,control,children,,,,,,,,pmid_18445735
16.0,psychotic major depression,patients,,,,,,,,,pmid_21078708
15.0,nonpsychotic major depression,patients,,,,,,,,,pmid_21078708
19.0,,healthy,,,,,,,,,pmid_21078708
14.0,dyslexia,patients,children,,,,,,,,pmid_17073983
14.0,,healthy,children,,,,,,,,pmid_17073983
72.0,Parkinson's disease,patients,,,,,,,,,pmid_23727173
24.0,schizophrenic patients,patients,,,,,,,,,pmid_29247717
24.0,major depressive disorder patients,patients,,,,,,,,,pmid_29247717
24.0,,healthy,,,,,,,,,pmid_29247717
20.0,,healthy,participants,10.0,10.0,30.0,20-40,20.0,40.0,30.0,pmid_30205209
11.0,,healthy,,,,,,,,,pmid_18422547
23.0,PG,patients,,,,,,,,,pmid_25250011
27.0,,healthy,,,,,,,,,pmid_25250011
10.0,addicts,patients,male,10.0,0.0,,,,,,pmid_22684084
10.0,,healthy,male,10.0,0.0,,,,,,pmid_22684084
77.0,ADHD,patients,adolescents,50.0,27.0,15.5,12-18,12.0,18.0,15.0,pmid_25613588
100.0,,healthy,adolescents,50.0,50.0,15.0,12-17,12.0,17.0,15.0,pmid_25613588
22.0,,healthy,,,,,,,,,pmid_15130592
17.0,IAD,patients,adolescents,,,,,,,,pmid_22253926
16.0,healthy,controls,,,,,,,,,pmid_22253926
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_18439410
